,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_StairFlightCommon.TreadLengthAtOffset,Pset_StairCommon.IsExternal,Pset_ReinforcementBarPitchOfWall.Reference,Pset_StairCommon.NumberOfRiser,Qto_BeamBaseQuantities.CrossSectionArea,Qto_ColumnBaseQuantities.CrossSectionArea,Qto_MemberBaseQuantities.OuterSurfaceArea,Pset_StairCommon.RiserHeight,Pset_ColumnCommon.LoadBearing,Pset_DoorCommon.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_WindowCommon.Reference,Pset_WallCommon.IsExternal,Qto_DoorBaseQuantities.Height,Qto_BeamBaseQuantities.GrossVolume,Qto_MemberBaseQuantities.GrossVolume,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_BeamCommon.LoadBearing,Qto_StairFlightBaseQuantities.Length,Pset_StairFlightCommon.RiserHeight,Qto_BeamBaseQuantities.Length,Pset_StairFlightCommon.NumberOfRiser,Qto_WindowBaseQuantities.Width,Qto_MemberBaseQuantities.NetSurfaceArea,Qto_SlabBaseQuantities.NetArea,Qto_RailingBaseQuantities.Length,Qto_ColumnBaseQuantities.OuterSurfaceArea,Qto_WallBaseQuantities.Length,Qto_MemberBaseQuantities.Length,Pset_BuildingElementProxyCommon.IsExternal,Pset_StairCommon.NumberOfTreads,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_WallCommon.Reference,Pset_BeamCommon.Span,Pset_MemberCommon.Slope,Pset_SlabCommon.LoadBearing,Qto_BeamBaseQuantities.OuterSurfaceArea,Pset_SlabCommon.ThermalTransmittance,Pset_WindowCommon.ThermalTransmittance,Pset_RailingCommon.Reference,Pset_RailingCommon.Height,Qto_SlabBaseQuantities.Width,Qto_StairFlightBaseQuantities.NetVolume,Qto_SlabBaseQuantities.Perimeter,Pset_StairFlightCommon.Reference,Qto_WallBaseQuantities.Width,Qto_DoorBaseQuantities.Width,Qto_SlabBaseQuantities.NetVolume,Pset_SlabCommon.PitchAngle,Qto_WallBaseQuantities.NetSideArea,Pset_WallCommon.ThermalTransmittance,Qto_SlabBaseQuantities.GrossArea,Qto_WindowBaseQuantities.Area,Qto_WallBaseQuantities.GrossFootprintArea,Pset_StairCommon.Reference,Pset_MemberCommon.IsExternal,Pset_WindowCommon.FireRating,Qto_WallBaseQuantities.NetVolume,Qto_BeamBaseQuantities.NetVolume,Pset_MemberCommon.Reference,Qto_StairFlightBaseQuantities.GrossVolume,Pset_RailingCommon.IsExternal,Pset_BeamCommon.Roll,Pset_ColumnCommon.IsExternal,Pset_StairCommon.NosingLength,Qto_MemberBaseQuantities.NetVolume,Pset_StairCommon.TreadLength,Pset_ColumnCommon.Slope,Qto_WindowBaseQuantities.Height,Pset_StairFlightCommon.NosingLength,Pset_DoorCommon.IsExternal,Pset_EnvironmentalImpactIndicators.Reference,Qto_DoorBaseQuantities.Area,Qto_ColumnBaseQuantities.Length,Pset_ReinforcementBarPitchOfColumn.Reference,Pset_WallCommon.ExtendToStructure,Pset_SlabCommon.Reference,Qto_SlabBaseQuantities.GrossVolume,Pset_BuildingElementProxyCommon.Reference,Pset_WallCommon.LoadBearing,Pset_StairCommon.TreadLengthAtOffset,Qto_BeamBaseQuantities.NetSurfaceArea,Pset_StairFlightCommon.TreadLength,Qto_MemberBaseQuantities.CrossSectionArea,Pset_BeamCommon.Slope,Pset_SlabCommon.IsExternal,Pset_ReinforcementBarPitchOfBeam.Reference,Pset_StairCommon.WalkingLineOffset,Pset_ColumnCommon.Reference,Qto_WallBaseQuantities.Height,Qto_MemberBaseQuantities.GrossSurfaceArea,Pset_WindowCommon.IsExternal,Pset_OpeningElementCommon.Reference,Pset_BeamCommon.IsExternal,Pset_BeamCommon.Reference,Pset_ManufacturerTypeInformation.Manufacturer,Qto_BeamBaseQuantities.GrossSurfaceArea,Pset_StairFlightCommon.WalkingLineOffset,Qto_ColumnBaseQuantities.GrossVolume,Pset_StairCommon.TreadLengthAtInnerSide
185,26031,1K9fMEc5bCUxo4LlWWY8iF,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320513,Level 1 -  Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1326.57204413628,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,1.45095415397497,,,,0.159210077561171,,,,0.0636840310244683,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,400.0,,,,,,,,,,
186,26104,1K9fMEc5bCUxo4LliWY8iF,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320513,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1326.57204413628,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,9.40700549591469,,,,0.159210077561171,,,,0.511064348971359,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3210.0,,,,,,,,,,
187,26196,1K9fMEc5bCUxo4LlWWY8ep,IfcWall,SOLIDWALL,BLK01.081,Level 1 - Upper,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2613.63545010703,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,19.4765689506585,,,,0.638793593889436,,,,1.77865246761502,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
188,26277,1K9fMEc5bCUxo4LliWY8ep,IfcWall,SOLIDWALL,BLK01.064,Roof Lower,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2613.63545010703,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,1.90323102634294,,,,0.638793593889436,,,,0.070267295327838,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
189,26360,1K9fMEc5bCUxo4LlWWY8gG,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320926,Level 1 - Upper,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1429.71535685363,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,11.2502957679025,,,,0.180144134963554,,,,0.630504472372453,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,3500.0,,,,,,,,,,
190,26432,1K9fMEc5bCUxo4LliWY8gG,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320926,Roof Lower,Basic Wall:100 Internal,,,100 Internal,,,,,,,,,,True,,,,,,,,,,,,,,,1429.71535685363,,,,,100 Internal,,,,,,,,,,,,,126.0,,,,0.702545648434913,,,,0.180144134963554,,,,0.019815854845992,,,,,,,,,,,,,,100 Internal,,,,True,,,,False,,,,,,,,,,110.0,,,,,,,,,,
191,26990,09aL_9QLL0EvSFWtUdSE4H,IfcSlab,FLOOR,Pad:Pad 1:322077,Sous-Sol,Pad:Pad 1,,,,,,,,,,,,,,,,,,,,,,,,,317.973936429582,,,,,,,Pad 1,,,,,,,,,,,,60274.9931291698,,,,45.6593628630288,0.0,,,,,,,,,,,,,,,,,,,,,,,Pad 1,,,,,Pad 1,,,,,,,,,False,,,,,,,,,,,,,,
192,27091,09aL_9QLL0EvSFWtUdSE0v,IfcSlab,FLOOR,Floor:Dalle 20+5:322357,Level 1 -  Lower,Floor:Dalle 20+5,,,,,,,,,,,,,,,,,,,,,,,,,82.1998715670051,,,,,,,Dalle 20+5,,,,True,,,,,,240.0,,28710.4584406396,,,,9.0371233849502,0.0,,,37.6546807706258,,,,,,,,,,,,,,,,,,,,Dalle 20+5,,,,,Dalle 20+5,9037.1233849502,,,,,,,,False,,,,,,,,,,,,,,
193,27294,09aL_9QLL0EvSFWtUdSE39,IfcSlab,FLOOR,Floor:Dalle 20+5:322501,Level 1 - Upper,Floor:Dalle 20+5,,,,,,,,,,,,,,,,,,,,,,,,,198.688131950339,,,,,,,Dalle 20+5,,,,True,,,,,,,,46725.4983502757,,,,22.2008686978459,0.0,,,97.779780649383,,,,,,,,,,,,,,,,,,,,Dalle 20+5,,,,,Dalle 20+5,,,,,,,,,False,,,,,,,,,,,,,,
194,27558,0L8_o2LS1B4wDbb5Ov4tCN,IfcDoor,DOOR,M_Single-Flush:0762 x 2134mm:323907,Level 1 - Upper,M_Single-Flush:0762 x 2134mm,,,,,,,,,,0762 x 2134mm,,,,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,,,,False,0762 x 2134mm,2.82436799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,27611,0L8_o2LS1B4wDbb5Ov4tF9,IfcDoor,DOOR,M_Single-Flush:0762 x 2134mm:323997,Level 1 - Upper,M_Single-Flush:0762 x 2134mm,,,,,,,,,,0762 x 2134mm,,,,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,,,,False,0762 x 2134mm,2.82436799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,27653,0L8_o2LS1B4wDbb5Ov4tFl,IfcDoor,DOOR,M_Single-Flush:0762 x 2134mm:324027,Level 1 - Upper,M_Single-Flush:0762 x 2134mm,,,,,,,,,,0762 x 2134mm,,,,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,,,,False,0762 x 2134mm,2.82436799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,27695,0L8_o2LS1B4wDbb5Ov4t0A,IfcDoor,DOOR,M_Single-Flush:0762 x 2134mm:324190,Level 1 - Upper,M_Single-Flush:0762 x 2134mm,,,,,,,,,,0762 x 2134mm,,,,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,,,,False,0762 x 2134mm,2.82436799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,27855,0L8_o2LS1B4wDbb5Ov4t3z,IfcDoor,DOOR,M_Single-Flush:0762 x 2134mm:324265,Level 1 -  Lower,M_Single-Flush:0762 x 2134mm,,,,,,,,,,0762 x 2134mm,,,,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,,,,False,0762 x 2134mm,2.82436799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,30382,0L8_o2LS1B4wDbb5Ov4tQa,IfcWindow,WINDOW,Windows_Dbl_Plain:2500x2400:324848,Level 1 - Upper,Windows_Dbl_Plain:2500x2400,,,,,,,,,,,,2500x2400,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,3.6886,,,,,,,,,,,,,,8.56668523842227,,,,,,,,,,,,,,,,2400.0,,,2500x2400,,,,,,,,,,,,,,,,,,,,True,,,,Revit,,,,
200,32893,0L8_o2LS1B4wDbb5Ov4tSP,IfcWindow,WINDOW,Windows_Dbl_Plain:1810x1210mm:324941,Level 1 - Upper,Windows_Dbl_Plain:1810x1210mm,,,,,,,,,,,,1810x1210mm,,,,,,,,,,,1810.0,,,,,,,,,,,,,,,,3.6886,,,,,,,,,,,,,,5.14964940269092,,,,,,,,,,,,,,,,1810.0,,,1810x1210mm,,,,,,,,,,,,,,,,,,,,True,,,,Revit,,,,
201,35410,0L8_o2LS1B4wDbb5Ov4tUM,IfcWindow,WINDOW,Windows_Dbl_Plain:1810x1210mm:325058,Level 1 - Upper,Windows_Dbl_Plain:1810x1210mm,,,,,,,,,,,,1810x1210mm,,,,,,,,,,,1810.0,,,,,,,,,,,,,,,,3.6886,,,,,,,,,,,,,,5.14964940269092,,,,,,,,,,,,,,,,1810.0,,,1810x1210mm,,,,,,,,,,,,,,,,,,,,True,,,,Revit,,,,
202,35475,0L8_o2LS1B4wDbb5Ov4tUz,IfcWindow,WINDOW,Windows_Dbl_Plain:1810x1210mm:325097,Level 1 -  Lower,Windows_Dbl_Plain:1810x1210mm,,,,,,,,,,,,1810x1210mm,,,,,,,,,,,1810.0,,,,,,,,,,,,,,,,3.6886,,,,,,,,,,,,,,5.14964940269092,,,,,,,,,,,,,,,,1810.0,,,1810x1210mm,,,,,,,,,,,,,,,,,,,,True,,,,Revit,,,,
203,36542,0L8_o2LS1B4wDbb5Ov4tHa,IfcWindow,WINDOW,"Window-Fixed-Arch-Top:36"" x 53"":325168",Level 1 - Upper,"Window-Fixed-Arch-Top:36"" x 53""",,,,,,,,,,,,"36"" x 53""",,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15709050798094,,,,0.5h,,,,,,,,,,,,1346.2,,,"36"" x 53""",,,,,,,,,,,,,,,,,,,,True,,,,,,,,
204,36600,0L8_o2LS1B4wDbb5Ov4tHl,IfcWindow,WINDOW,"Window-Fixed-Arch-Top:36"" x 53"":325179",Level 1 - Upper,"Window-Fixed-Arch-Top:36"" x 53""",,,,,,,,,,,,"36"" x 53""",,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15709050798094,,,,0.5h,,,,,,,,,,,,1346.2,,,"36"" x 53""",,,,,,,,,,,,,,,,,,,,True,,,,,,,,
205,36647,0L8_o2LS1B4wDbb5Ov4tJu,IfcWindow,WINDOW,"Window-Fixed-Arch-Top:36"" x 53"":325292",Level 1 - Upper,"Window-Fixed-Arch-Top:36"" x 53""",,,,,,,,,,,,"36"" x 53""",,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15709050798094,,,,0.5h,,,,,,,,,,,,1346.2,,,"36"" x 53""",,,,,,,,,,,,,,,,,,,,False,"36"" x 53""",,,,,,,
206,36692,0L8_o2LS1B4wDbb5Ov4tIP,IfcWindow,WINDOW,"Window-Fixed-Arch-Top:36"" x 53"":325325",Level 1 - Upper,"Window-Fixed-Arch-Top:36"" x 53""",,,,,,,,,,,,"36"" x 53""",,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15709050798094,,,,0.5h,,,,,,,,,,,,1346.2,,,"36"" x 53""",,,,,,,,,,,,,,,,,,,,True,,,,,,,,
207,36856,0L8_o2LS1B4wDbb5Ov4eLy,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Exterior-Flat-Arch-Top:with Sill:329512,Level 1 - Upper,Trim-Window-Exterior-Flat-Arch-Top:with Sill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with Sill,,,,,,,with Sill,,,,,,,,,,,,,,,,,,,,,
208,36979,0L8_o2LS1B4wDbb5Ov4eLz,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Interior-Flat-Arch-Top:Picture Frame:329513,Level 1 - Upper,Trim-Window-Interior-Flat-Arch-Top:Picture Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picture Frame,,,,,,,Picture Frame,,,,,,,,,,,,,,,,,,,,,
209,37013,0L8_o2LS1B4wDbb5Ov4eLu,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Exterior-Flat-Arch-Top:with Sill:329516,Level 1 - Upper,Trim-Window-Exterior-Flat-Arch-Top:with Sill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with Sill,,,,,,,with Sill,,,,,,,,,,,,,,,,,,,,,
210,37038,0L8_o2LS1B4wDbb5Ov4eLv,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Interior-Flat-Arch-Top:Picture Frame:329517,Level 1 - Upper,Trim-Window-Interior-Flat-Arch-Top:Picture Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picture Frame,,,,,,,Picture Frame,,,,,,,,,,,,,,,,,,,,,
211,37067,0L8_o2LS1B4wDbb5Ov4eLi,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Exterior-Flat-Arch-Top:with Sill:329528,Level 1 - Upper,Trim-Window-Exterior-Flat-Arch-Top:with Sill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with Sill,,,,,,,with Sill,,,,,,,,,,,,,,,,,,,,,
212,37096,0L8_o2LS1B4wDbb5Ov4eLj,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Interior-Flat-Arch-Top:Picture Frame:329529,Level 1 - Upper,Trim-Window-Interior-Flat-Arch-Top:Picture Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picture Frame,,,,,,,Picture Frame,,,,,,,,,,,,,,,,,,,,,
213,37125,0L8_o2LS1B4wDbb5Ov4eLk,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Exterior-Flat-Arch-Top:with Sill:329530,Level 1 - Upper,Trim-Window-Exterior-Flat-Arch-Top:with Sill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with Sill,,,,,,,with Sill,,,,,,,,,,,,,,,,,,,,,
214,37154,0L8_o2LS1B4wDbb5Ov4eLl,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Interior-Flat-Arch-Top:Picture Frame:329531,Level 1 - Upper,Trim-Window-Interior-Flat-Arch-Top:Picture Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picture Frame,,,,,,,Picture Frame,,,,,,,,,,,,,,,,,,,,,
215,37183,0L8_o2LS1B4wDbb5Ov4eNO,IfcWindow,WINDOW,Windows_Dbl_Plain:1810x1210mm:329612,Level 1 - Upper,Windows_Dbl_Plain:1810x1210mm,,,,,,,,,,,,1810x1210mm,,,,,,,,,,,1810.0,,,,,,,,,,,,,,,,3.6886,,,,,,,,,,,,,,5.14964940269092,,,,,,,,,,,,,,,,1810.0,,,1810x1210mm,,,,,,,,,,,,,,,,,,,,True,,,,Revit,,,,
216,37354,0L8_o2LS1B4wDbb5Ov4eeu,IfcSlab,FLOOR,Pad:Pad 1:329836,Sous-Sol,Pad:Pad 1,,,,,,,,,,,,,,,,,,,,,,,,,49.3866097717359,,,,,,,Pad 1,,,,,,,,,,,,18921.1896711905,,,,6.64760130877746,0.0,,,,,,,,,,,,,,,,,,,,,,,Pad 1,,,,,Pad 1,,,,,,,,,False,,,,,,,,,,,,,,
217,37444,0L8_o2LS1B4wDbb5Ov4ehW,IfcWall,SOLIDWALL,BLK01.001,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,5119.01153701777,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,39.7130656046718,,,,1.27975288425444,,,,4.42794497952038,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3460.0,,,,,,,,,,
218,37525,0L8_o2LS1B4wDbb5Ov4ehX,IfcWall,SOLIDWALL,BLK01.002,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1545.0,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,13.1939,,,,0.386249999999999,,,,1.336425,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3460.0,,,,,,,,,,
219,37613,0L8_o2LS1B4wDbb5Ov4ehY,IfcWall,SOLIDWALL,BLK01.003,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1850.53390593276,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,13.0362941932279,,,,0.368883476483189,,,,1.26819848098352,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3360.0,,,,,,,,,,
220,37705,0L8_o2LS1B4wDbb5Ov4ehZ,IfcWall,SOLIDWALL,BLK01.004,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,5910.05663378521,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,43.7210482883226,,,,1.4462641584463,,,,4.59694757237962,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3360.0,,,,,,,,,,
221,37788,0L8_o2LS1B4wDbb5Ov4ehi,IfcWall,SOLIDWALL,BLK01.005,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,6362.94196734642,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,47.6204410042411,,,,1.5907354918366,,,,5.34487125257098,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3360.0,,,,,,,,,,
222,37848,0L8_o2LS1B4wDbb5Ov4ehj,IfcWall,SOLIDWALL,BLK01.006,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,1060.0,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,7.94459999999999,,,,0.264999999999999,,,,0.749949999999998,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,2830.0,,,,,,,,,,
223,37908,0L8_o2LS1B4wDbb5Ov4ehk,IfcWall,SOLIDWALL,BLK01.007,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,5482.62585727352,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,34.2858139810061,,,,1.37065646431838,,,,3.31796263154616,,,,,,,,,,,,,,250XTERNAL,,,,False,,,,False,,,,,,,,,,3600.0,,,,,,,,,,
224,37979,0L8_o2LS1B4wDbb5Ov4egg,IfcWall,SOLIDWALL,BLK01.008,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,2326.77669529666,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,18.82647275992,,,,0.550444173824163,,,,1.94409902576698,,,,,,,,,,,,,,250XTERNAL,,,,False,,,,False,,,,,,,,,,3600.0,,,,,,,,,,
225,38063,0L8_o2LS1B4wDbb5Ov4egh,IfcWall,SOLIDWALL,BLK01.009,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,749.720420448921,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,6.5384208280346,,,,0.15618010511223,,,,0.524765153177093,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3360.0,,,,,,,,,,
226,38161,0L8_o2LS1B4wDbb5Ov4ejK,IfcWall,SOLIDWALL,BLK01.010,Sous-Sol,Basic Wall:250XTERNAL,,,250XTERNAL,,,,,,,,,,True,,,,,,,,,,,,,,,5211.42135623732,,,,,250XTERNAL,,,,,,,,,,,,,250.0,,,,38.7519015844268,,,,1.27160533905932,,,,4.27259393923933,,,,,,,,,,,,,,250XTERNAL,,,,True,,,,False,,,,,,,,,,3360.0,,,,,,,,,,
227,38212,3_0RAjI3LEBvKa4NUK5NT2,IfcWindow,WINDOW,"Window-Fixed-Arch-Top:36"" x 53"":330932",Ground Floor,"Window-Fixed-Arch-Top:36"" x 53""",,,,,,,,,,,,"36"" x 53""",,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15709050798094,,,,0.5h,,,,,,,,,,,,1346.2,,,"36"" x 53""",,,,,,,,,,,,,,,,,,,,True,,,,,,,,
228,38259,3_0RAjI3LEBvKa4NUK5NT0,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Exterior-Flat-Arch-Top:with Sill:330934,Ground Floor,Trim-Window-Exterior-Flat-Arch-Top:with Sill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with Sill,,,,,,,with Sill,,,,,,,,,,,,,,,,,,,,,
229,38288,3_0RAjI3LEBvKa4NUK5NT1,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Interior-Flat-Arch-Top:Picture Frame:330935,Ground Floor,Trim-Window-Interior-Flat-Arch-Top:Picture Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picture Frame,,,,,,,Picture Frame,,,,,,,,,,,,,,,,,,,,,
230,38319,3_0RAjI3LEBvKa4NUK5NRf,IfcWindow,WINDOW,"Window-Fixed-Arch-Top:36"" x 53"":331039",Ground Floor,"Window-Fixed-Arch-Top:36"" x 53""",,,,,,,,,,,,"36"" x 53""",,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15709050798094,,,,0.5h,,,,,,,,,,,,1346.2,,,"36"" x 53""",,,,,,,,,,,,,,,,,,,,True,,,,,,,,
231,38366,3_0RAjI3LEBvKa4NUK5NRN,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Exterior-Flat-Arch-Top:with Sill:331041,Ground Floor,Trim-Window-Exterior-Flat-Arch-Top:with Sill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with Sill,,,,,,,with Sill,,,,,,,,,,,,,,,,,,,,,
232,38395,3_0RAjI3LEBvKa4NUK5NRK,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Interior-Flat-Arch-Top:Picture Frame:331042,Ground Floor,Trim-Window-Interior-Flat-Arch-Top:Picture Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picture Frame,,,,,,,Picture Frame,,,,,,,,,,,,,,,,,,,,,
233,38426,3_0RAjI3LEBvKa4NUK5NQr,IfcWindow,WINDOW,"Window-Fixed-Arch-Top:36"" x 53"":331075",Ground Floor,"Window-Fixed-Arch-Top:36"" x 53""",,,,,,,,,,,,"36"" x 53""",,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15709050798094,,,,0.5h,,,,,,,,,,,,1346.2,,,"36"" x 53""",,,,,,,,,,,,,,,,,,,,True,,,,,,,,
234,38473,3_0RAjI3LEBvKa4NUK5NQp,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Exterior-Flat-Arch-Top:with Sill:331077,Ground Floor,Trim-Window-Exterior-Flat-Arch-Top:with Sill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with Sill,,,,,,,with Sill,,,,,,,,,,,,,,,,,,,,,
235,38502,3_0RAjI3LEBvKa4NUK5NQm,IfcBuildingElementProxy,NOTDEFINED,Trim-Window-Interior-Flat-Arch-Top:Picture Frame:331078,Ground Floor,Trim-Window-Interior-Flat-Arch-Top:Picture Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Picture Frame,,,,,,,Picture Frame,,,,,,,,,,,,,,,,,,,,,
